ID	title	author	DOI	vol	JOURNAL
EBib0001257	Mentha spicata Essential Oils Rich In 1,8-Cineole And 1,2-Epoxy-P-Menthane Derivatives From Zakynthos (Ionian Island, W Greece)	Catherine M. Cook, Stella Kokkini & Thomas Lanaras	10.1080/10412905.2007.9699266	VOL. 19, 225-230 (May/June 2007)	Journal of Essential Oil Research
EBib0001258	Microbial Senstivity to and Chemical Properties of the Essential Oil of Artemisia annua L.	Iraj Rasooli, Mohammad Baqer Rezaee,Mir Latif Moosavi, Kamkar Jaimand	10.1080/10412905.2003.9712268	VOL. 15, 59-62 (Jan/Feb 2003)	Journal of Essential Oil Research
EBib0001259	Mono-sesquiterpenoid Composition in the Leaves and Flowers of Salvia moorcroftiana Wall ex Benth. Growing Wild in Kashmir, India	Manzoor A. Rather, Bilal A. Dar, Khursheed A. Bhat, Abdul S. Shawl, Mushtaq A. Qurishi, Mohd Yusuf Dar & Bashir A. Ganai	10.1080/10412905.2011.9700464	VOL. 23, 21-25 (July/Aug 2011)	Journal of Essential Oil Research
EBib0001260	Mono and Sesquiterpenes from the Leaf Essential Oil of Xylopia brasiliensis Spreng. (Annonaceae)	J.H.G.Lago, I.C.Moreira, T.M.Tanizaki, P.R.H.Moreno, N.F.Roque, R.P.Limberger,M.A.Apel, A.T.Henriques	10.1080/10412905.2003.9698623	VOL. 15, 406-407 (Nov/Dec 2003)	Journal of Essential Oil Research
EBib0001261	Montanoa tomentosa glandular trichomes containing kaurenoic acids chemical profile and distribution	Ramon E. Robles-Zepeda Edmundo Lozoya-Gloria Mercedes G. Lopez	10.1016/j.fitote.2008.09.002	VOL. 80(1), 12–17 (January 2009)	Fitoterapia
EBib0001262	New Compounds from the Essential Oil and Absolute of Lavandula luisieri L.	Sophie Lavoine-Hanneguelle & Hervé Casabianca	10.1080/10412905.2004.9698768	VOL. 16, 445-448 (Sep/Oct 2004)	Journal of Essential Oil Research
EBib0001263	New Sulfur Components of Pink Guava Fruit (Psidium guajava L.)	Robin A. Clery & Christopher J. Hammond	10.1080/10412905.2008.9700021	VOL. 20, 315-317(July/Aug 2008)	Journal of Essential Oil Research
EBib0001264	New Volatile Sesquiterpene Alcohols of Zanthoxylum syncarpum Tull Root Oil.	Selene M. de Morais, Valdir A. Facundo, Raimundo Braz Filho.	10.1080/10412905.2002.9699851	VOL. 14, 274-275 (July/Aug 2002)	Journal of Essential Oil Research
EBib0001265	Ninde Oil (Aeollanthus myrianthus Taylor) Revisited: Analysis of a Historical Oil	K. Husnu Can Baser, Mine Kurkcuoglu, Betul Demirci	10.1080/10412905.2005.9698856	VOL. 17, 137-138 (Mar/Apr 2005)	Journal of Essential Oil Research
EBib0001266	Nitrogen Compounds from Haitian Vetiver Oil	Robin A.Clery,Christopher J.Hammond, Anthony C.Wright	10.1080/10412905.2005.9699005	VOL. 17, 591-592 (Nov/Dec 2005)	Journal of Essential Oil Research
EBib0001267	Observation respecting some essential oils from Leptospermum liversidgei	A. R. Penfold		VOL. LVI, 82-87 (Nov 1922)	Journal and proceedings of the Royal Society of New South Wales
EBib0001268	Occurrence of various chemotypes in niaouli [Melaleuca quinquenervia (Cav.) S. T. Blake] essential oil from New Caledonia	Bénédicte L. Trilles, Isabelle Bombarda, Saliou Bouraïma-Madjebi, Phila Raharivelomanana,  Jean-Pierre Bianchini and Emile M. Gaydou	10.1002/ffj.1649	VOL. 21, 677–682 (2006)	Flavour and Fragrance Journal
EBib0001269	Ochrosperma lineare, a New Source of Methyl Chavicol	Ian A. Southwell, Michael F. Russell, Roslyn L. Smith, Arthur Vinnicombe	10.1080/10412905.2003.9698602	VOL. 15, 329-330 (Sep/Oct 2003)	Journal of Essential Oil Research
EBib0001270	Oil Constituents of Artemisia nilagirica var. Septentrionalis Growing at Different Altitudes	Flora Haider, Narendra Kumar, Ali Arif Naqvi and Guru Das Bagchi	10.1177/1934578x1000501227	VOL. 5 (12), 1959-1960 (2010)	Natural Product Communications
EBib0001271	On A new species of Leptospermum and its essential oil	R. W. Challinor, Edwin Cheel and A. R. Penfold		VOL. LII, 175-181 (Sep 1918)	Journal and proceedings of the Royal Society of New South Wales
EBib0001272	On the Australian Melaleucas and their Essential oils, Part VI	R. T. Baker and H. G. Smith		VOL. LVI, 125-130 (Nov 1922)	Journal and proceedings of the Royal Society of New South Wales
EBib0001273	Organ- and Season-Dependent Variation in the Essential Oil Composition of Salvia officinalis L. Cultivated at Two Different Sites	Paula C. Santos-Gomes & Manuel Fernandes-Ferreira	10.1021/jf001102b	VOL. 49(6), 2908-2916 (2001)	Journal of Agricultural and Food Chemistry
EBib0001274	Origanum bastetanum Soc. Cultivated Specimens: Characterization of Its Essential Oil	Pilar Perez-Galindo, Armando Martinez-Raya, Jose Ramon Francia, Jose Jimenez, Concepcion Navar.ro	10.1080/10412905.2005.9699024	VOL. 17, 651-655 (Nov/Dec 2005)	Journal of Essential Oil Research
EBib0001275	Ozothamnus diosmifolius (Vent.) DC Flower and Leaf Essential Oils	Luigino Doimo, Robert J. Fletcher, Bruce R. D'Arcy	10.1080/10412905.2003.9712140	VOL. 15, 270-271 (July/Aug 2003)	Journal of Essential Oil Research
EBib0001276	Partial Composition of Parthenium hysterophorus Oil from the Jammu Region of India	S. Chandra, P. Datta, A.K. Shahi, B.L. Kaul, A. Tava	10.1080/10412905.1996.9700579	VOL. 10, 153-155 (Mar/Apr 1998)	Journal of Essential Oil Research
EBib0001277	Phenological Variation of the Essential Oil of Artemisia scoparia Waldst. et Kit from Iran	M. H. Mirjalili, S. M.F. Tabatabaei, J. Hadian, S. Nejad Ebrahimi & A. Sonboli	10.1080/10412905.2007.9699294	VOL. 19, 326-329 (July/Aug 2007)	Journal of Essential Oil Research
EBib0001278	Phenylbutanoid-rich rhizome Oil of Zingiber neesanum from Western Ghats	Baby Sabulal, Mathew Dan, Anil John J, Rajani Kurup, Sreeja Purushothaman Chandrika, Varughese george	10.1002/ffj.1834	VOL. 22, 521-524 (2007)	Flavour and Fragrance Journal
EBib0001279	Phytochemical and Micromorphological Traits of Endemic Micromeria pseudocroatica (Lamiaceae)	Dario Kremer, Ivna Dragojevi? Müller, Edith Stabentheiner, Dubravka Vitali , Martina Kopri?anec, Mirko Ruš?i?, Ivan Kosalec, Nada Bezi?  and Valerija Dunki?	10.1177/1934578x1200701231	VOL. 7(12), 1667-1670 (2012)	Natural Product Communications
EBib0001280	Phytochemical characterization and in vitro antioxidant properties of lantana camara l. and lantana montevidensis briq	Erlânio O. Sousa  , João B.T. Rocha  , Luiz M. Barros  , Adriana R.C. Barros  , José G.M. Costa	10.1016/j.indcrop.2012.07.058	NA	NA
EBib0001281	Phytochemical composition of the Algerian Laurus nobilis L leaves extracts obtained by solvent-free microwave extraction and investigation of their antioxidant activity	Fatima Z. Bendjersi, Fairouz Tazerouti, Radia Belkhelfa-Slimani, Bahia Djerdjouri and Brahim Y. Meklati	10.1080/10412905.2015.1129992	VOL. 28, 202-210 (May/Jun 2016)	Journal of Essential Oil Research
EBib0001282	Phytochemical Induction by Herbivores Could Affect Quality of Essential Oils from Aromatic Plants	Graciela R. Valladares, Adriana Zapata, Julio Zygadlo & Erika Banchio	10.1021/jf011608+	VOL. 50(14), 4059-4061 (2002)	Journal of Agricultural and Food Chemistry
EBib0001283	Phytochemical investigation of the essential oil from the ‘resurrection plant’ Myrothamnus moschatus (Baillon) Niedenzu endemic to Madagascar	Philippe Rasoanaivo, Ermenegilde Ralaibia, Filippo Maggi, Fabrizio Papa, Sauro Vittori & Marcello Nicoletti	10.1080/10412905.2012.676801	VOL. 24, 299-304 (May/Jun 2012)	Journal of Essential Oil Research
EBib0001284	Phytoconstituents of the Essential Oil of Craniotome furcata (Link.) O. Kuntze.	Rajesh K. Joshi, Chitra Pande	10.1080/10412905.2009.9700167	VOL. 21, 270-271 (May/June 2009)	Journal of Essential Oil Research
EBib0001285	Piper mikanianum (Kunth) Steudel from Santa Catarine, Brazil----a New Source of Safrole.	Aluizio M. de Abreu, Lucia Sevagnani, Amelia R. Machicado, Dagmar Zimermann, Ricardo A. Rebelo.	10.1080/10412905.2002.9699884	VOL. 14, 361-363 (Sep/Oct 2002)	Journal of Essential Oil Research
EBib0001286	Post harvest storage effect on essential oil content and composition of Cymbopogon distans (Nees ex Steud) Wats	Amit Chauhan, Ram S. Verma, Rajendra C. Padalia, Rakesh K. Upadhyay and Janak R. Bahl	10.1080/10412905.2016.1164762	VOL. 28, 540-544 (Nov/Dec 2016)	Journal of Essential Oil Research
EBib0001287	Potential Antimicrobial Activity of the Essential Oil of some Macedonian Thymus tosevii Vel. (Lamiaceae) varities	Svetlaxa kulevanova, Ana Kaftandzleva, Aneta Dimitrovska, Gjoshe Stefkov, Nikola Panovski		VOL. 52, 305-311 (2002)	Acta Pharmaceutica
EBib0001288	Potential of essential oils for protection of grains contaminated by aflatoxin produced by Aspergillus flavus.	Renata H.Esper, EdlayneGonçalez, MarciaO.M.Marques, RobertoC.Felicio and JoanaD.Felicio	10.3389/fmicb.2014.00269	VOL.5,Article269(February2014)	Frontiers in Microbiology
EBib0001289	Pre-Flowering Harvesting of Ocimum gratissimum for Higher Essential Oil and Eugenol Yeilds under Semi-Arid Tropics	Sushil K.Kothari, Arun K. Bhattacharya, Kamla Singh, Srinivas I. Ramesh, Eranki V.S. Prakasa Rao, S.N. Garg	10.1080/10412905.2005.9698879	VOL. 17, 212-216 (Mar/Apr 2005)	Journal of Essential Oil Research
EBib0001290	Pre-Flowering Harvesting of Ocimum gratissimum for Higher Essential Oil and Eugenol Yields Under Semi-Arid Tropics	Sushil K. Kothari, Arun K. Bhattacharya, Kamla Singh, Srinivas I. Ramesh, Eranki V.S. Prakasa Rao & S. N. Garg	10.1080/10412905.2005.9698879	VOL. 17, 212-216 (Mar/Apr 2005)	Journal of Essential Oil Research
EBib0001291	Preliminary Examination of the Composition of the Essential Oil From the Roots and Rhizomes of Valeriana alpestris Stev. Growing in Turkey.	Ozge ozbay, Sinem Aslam, Murat Kartal, Semra Kurucu, Rein Bos, Herman J, Woerdenbag, Oliver Kayser.	10.1080/10412905.2009.9700243	VOL. 21, 555-557 (Nov/Dec 2009)	Journal of Essential Oil Research
EBib0001292	Preliminary Investigation on the Volatile Constituents of Croton sonderianus Muell. Arg.: Habitat, Plant Part and Harvest Time Variation	Regina C.M. Dourado & Edilberto R. Silveira	10.1080/10412905.2005.9698823	VOL. 17, 36-40 (Jan/Feb 2005)	Journal of Essential Oil Research
EBib0001293	Preliminary Phytochemical Profile and Characterization of the Extract from the Fruits of Xylopia frutescens Aubl. (Annonaceae)	Jose G. Sena Filho Jennifer M. Duringer A. Morrie Craig	10.1080/10412905.2008.9700082	VOL. 20, 536-538 (Nov/Dec 2008)	Journal of Essential Oil Research
EBib0001294	Profiles of Essential Oils of Peel and Leaf of a New Citrus Hybrid, Citrus latifolia Tanaka x Citrus aurantifolia Swingle.	Y. Selvaraj, M.B.N.V Prasad, G. Venkateshwarlu.	10.1080/10412905.2002.9699887	VOL. 14, 369-371 (Sep/Oct 2002)	Journal of Essential Oil Research
EBib0001295	Quality and Chemistry of Essential Oils	M.L.Maheshwari (Edits. K.L. Chadha and R. Gupta)		VOL. 11, 145–197 Medicinal and Aromatic Plants	Advances in Horticulture
EBib0001296	Quality evaluation of elite mint cultivars in two cropping seasons in subtropical conditions of Uttarakhand, India	R.C. Padalia, R.S. Verma, Amit Chauhan & P. Goswami	10.1080/10412905.2014.962190	VOL. 27, 45-51 (Jan/Feb 2015)	Journal of Essential Oil Research
EBib0001297	Quantitative and qualitative variations in the essential oil of Rosa foetida Herrm. (Rosaceae) flowers as affected by different drying methods	Raziye Akhoondi, Mohammad Hossein Mirjalili & Javad Hadian	10.1080/10412905.2015.1025918	VOL. 27, 421-427 (Sep/Oct 2015)	Journal of Essential Oil Research
EBib0001298	Quantity and Composition of Essential Oil of the Wild Plant Nepeta nuda L. from Yugoslavia	Jean-Claude Chalchat, S . D. Petrovic and M. S . Gorunovic	10.1080/10412905.1998.9700933	VOL. 10, 427-428 (July/Aug 1998)	Journal of Essential Oil Research
EBib0001299	Rare terpenoid esters from Hyparrhenia rufa(Nees) Stapf. growing wild in Nigeria.	Isiaka A. Ogunwande,Nureni O. Olawore,Kasali A. Adeleke,Olusegun Ekundayo, Wilfried A Konig	10.1002/ffj.1295	VOL. 19, 239-243 (2004)	Flavour and Fragrance Journal
EBib0001300	Research on the Effects of Rosemary (Rosmarinus officinalis L.) on the Blood Lipids and Anti-lipid Peroxidation in Rats	Ya-ni Wu, Jian Huang, An-lian Zuo, Lei Yao	10.1080/10412905.2011.9700422	VOL. 23, 26-34 (July/Aug 2011)	Journal of Essential Oil Research
EBib0001301	Root Essential Oil of Achillea lingulata Waldst. & Kit. (Asteraceae)	Olga Jovanovi?, Niko Radulovi?, Radosav Pali? & Bojan Zlatkovi?	10.1080/10412905.2010.9700340	VOL. 22, 336-339 (July/Aug 2010)	Journal of Essential Oil Research
EBib0001302	Rosmarinus officinalis L. in the Gravine of Palagianello (Taranto, South Italy)	Emanuele Guazzi, Simonetta Maccioni, Giovanni Monti, Guido Flamini, Pier Luigi Cioni & Ivano Morelli	10.1080/10412905.2001.9699678	VOL. 13, 231-233 (July/Aug 2001)	Journal of Essential Oil Research
EBib0001303	Salinity Impact on Growth, Essential Oil Content and Composition of Coriander (Coriandrum sativum L.) Stems and Leaves.	Manel Neffati, Brahim Marzouk.	10.1080/10412905.2010.9700259	VOL. 22, 29-34 (Jan/Feb 2010)	Journal of Essential Oil Research
EBib0001304	Santolina Alcohol as Component of the Essential Oil of Achillea ageratum L. from Corsica Island	Alain Muselli, Jean-Marie Desjobert, Antoine-François Bernardini & Jean Costa	10.1080/10412905.2007.9699292	VOL. 19, 319-322 (July/Aug 2007)	Journal of Essential Oil Research
EBib0001305	Scents from Brazilian Cerrado: chemical composition of the essential oil fromPseudobrickellia brasiliensis (Asteraceae)	Rafael F. Silva, Claudia M. Rezende, João B. Pereira, Roberto F. Vieira, Marcelly C.S. Santos & Humberto R. Bizzo	10.1080/10412905.2015.1037021	VOL. 27, 417-420 (Sep/Oct 2015)	Journal of Essential Oil Research
EBib0001306	Scents from Brazilian Cerrado: Psidium myrsinites DC. (Myrtaceae) leaves and inflorescences essential oil	Fernando C.M. de Medeiros, Cláudio H.S. Del Menezzi, Humberto R. Bizzo & Roberto F. Vieira	10.1080/10412905.2018.1462740	VOL. 27, 289-292 (Jul/Aug 2015)	Journal of Essential Oil Research
EBib0001307	Schistosomicidal Activity of the Essential Oil of Ageratum conyzoides L. (Asteraceae) against Adult Schistosoma mansoni Worms	Nathalya I. de Melo, Lizandra G. Magalhaes , Carlos E. de Carvalho, Kamila A. L. Wakabayashi Gabriela de P. Aguiar, Rafael C. Ramos, Andre L. L. Mantovani, Izabel C. C. Turatti, Vanderlei Rodrigues, Milton Groppo, Wilson R. Cunha, Rodrigo C. S. Veneziani and Antônio E. M. Crotti.	10.3390/molecules16010762	VOL.16,762-773(2011)	Molecules
EBib0001308	Seasonal Analyses of the Essential Oil of Artemisia ferganensis	Hui-Xia Qiu, Yao Lei & Jian Huang	10.1080/10412905.2006.9699112	VOL. 18, 357-359 (July/Aug 2006)	Journal of Essential Oil Research
EBib0001309	Seasonal and chemotype influences on the chemical composition of lantana camara l.essential oils from madagascar	Jean-Aim ? Randrianalijaona a , Panja A.R. Ramanoelina a ,Jean R.E. Rasoarahona a , Emile M. Gaydou b,?	10.1016/j.aca.2005.04.028	NA	NA
EBib0001310	Seasonal Influence on the Essential Oil Compositions of Eucalyptus urophylla S. T. Blake and E. grandis W. Hill ex Maiden from Brazilian Cerrado	Flávia N. M. de Oliveira, Pedro H. Ferri, José R. Paula, José C. Seraphin & Estefano Paludzyszyn Filho	10.1080/10412905.2008.9700087	VOL. 20, 555-560 (Nov/Dec 2008)	Journal of Essential Oil Research
EBib0001311	Seasonal Variation in Essential Oil Composition of Cupressus sempervirens L.	M. Milos, A. Radonic, J. Mastelic	10.1080/10412905.2002.9699829	VOL. 14, 222-223 (May/June 2002)	Journal of Essential Oil Research
EBib0001312	Seasonal Variation in Essential Oils of Lychnophora pinaster Mart.	Érika S. Reis, José Eduardo B.P. Pinto, Suzan K.V. Bertolucci, Ricardo M. Corrêa, José R. Paula, Susan T. Andrade & Pedro H. Ferri	10.1080/10412905.2010.9700288	VOL. 22, 147-149 (Mar/Apr 2010)	Journal of Essential Oil Research
EBib0001313	Seasonal Variation of Essential Oil Yield and Composition of Thyme (Thymus vulgaris L.) Grown in Castilla-La Mancha (Central Spain)	Maria P. Arraiza, Maria P. Andres, Carlos Arrabal, Jose V. Lopez.	10.1080/10412905.2009.9700192	VOL. 21, 360-362 (July/Aug 2009)	Journal of Essential Oil Research
EBib0001314	Seasonal Variation of Essential Oil Yield and Composition of Thymus vulgaris L. (Lamiaceae) from South Brazil	A.C. Atti-Santos, M.R. Pansera, N. Paroul, L. Atti-Serafini, P. Moyna	10.1080/10412905.2004.9698724	VOL. 16, 294-295 (July/Aug 2004)	Journal of Essential Oil Research
EBib0001315	Seasonal Variation of Essential Oils in a Linalool-Rich Chemotype of Mentha spicata Grown Wild in Greece	George Kofidis, Artemios Bosabalidis, Stella Kokkini	10.1080/10412905.2004.9698773	VOL. 16, 469-472 (Sep/Oct 2004)	Journal of Essential Oil Research
EBib0001316	Seasonal Variation of Leaf, Stem and Umbel Ray Essential Oils of Bupleurum gibraltarium Lam	Ana M. Fernández-Ocaña, Carlos Fernández-Lôpez, Ana M. Camacho-Simarro, Arturo Velasco-Negueruela, María J. Pérez-Alonso, Jesús Palá-Paúl, MaríaConcepciôn García-Vallejo & Joaquín Altarejos	10.1080/10412905.2006.9699124	VOL. 18, 396-401 (July/Aug 2006)	Journal of Essential Oil Research
EBib0001317	Seasonal Variation of the (E)-Nerolidol and other Volatile Compounds Within Ten Different Cultivated Populations of Baccharis dracunculifolia D.C. (Asteraceae).	Ademar A. da Silva Filho, Carmem L. Queiroga, pedro M. de Magalhaes, Ademilson E.E. Soares.	10.1080/10412905.2009.9700179	VOL. 21, 308-314 (July/Aug 2009)	Journal of Essential Oil Research
EBib0001318	Seasonal Variation of the Essential Oil from Cunila angustifolia Benth. (Lamiaceae)	Geisa P. do Prado, Melodi Schimidt, Lisonéia Samniotto, Neusa F. de Moura & Adriana Flach	10.1080/10412905.2008.9700016	VOL. 20, 293-294 (July/Aug 2008)	Journal of Essential Oil Research
EBib0001319	Seasonal Variation of the Essential Oil of Artemisia campestris L.	Ahmed A. Akrout, Rachid Chemli, Monique Simmonds, Geoffrey Kite, Mohammad Hammami, Imed Chreif	10.1080/10412905.2003.9698604	VOL. 15, 333-336 (Sep/Oct 2003)	Journal of Essential Oil Research
EBib0001320	Seasonal Variation of the Volatile Constituents from Leaves of Pimenta pseudocaryophyllus (Gomes)	Lauro E. S. Barata , Bruna C. B. dos Santos , Francisco A. Marques , Adriano C. M. Baroni , Paulo R. de Oliveira , Priscilla Einloft , Jane C. L. Ribeiro & PalimÃ©cio G.	10.1080/10412905.2011.9700469	VOL. 23, 54-57(July/Aug 2011)	Journal of Essential Oil Research
EBib0001321	Seasonal variation, larvicidal and nematicidal activities of the leaf essential oil of Ruta graveolens L.	Francisca Gleiciane E. da Silva, Francisco Rogênio da S. Mendes, João Carlos da C. Assunção,Gilvandete Maria Pinheiro Santiago, Maria Aislania Xavier Bezerra, Francisco G. Barbosa, Jair Mafezoli and Roberta Rodrigues Rocha 	10.1080/10412905.2014.882276	VOL. 28, 204-209 (May/June 2014)	Journal of Essential Oil Research
EBib0001322	Seasonal Variations of Teucrium flavum L.Essential Oil	Maria Lo Presti , Maria L. Crupi , Rosaria Costa , G. Dugo , L. Mondello , Salvatore Ragusa & Luca Santi	10.1080/10412905.2010.9700305	VOL. 22, 211-216 (Mar/Apr 2010)	Journal of Essential Oil Research
