pid	synonyms
1243	Geranium graveolens
1243	Geranium radula
1243	Geranium terebinthinaceum
1243	Hoarea intermixta
1243	Pelargonium asperum
1243	Pelargonium intermedium
1243	Pelargonium terebintaceum
1244	Geraniospermum terebintaceum
1244	Geranium graveolens
1244	Geranium radula
1244	Geranium terebinthinaceum
1244	Hoarea intermixta
1244	Pelargonium asperum
1244	Pelargonium intermedium
1244	Pelargonium terebintaceum
1245	Ailanthus punctata
1245	Cookia australis
1248	Ocimum frutescens
1248	Perilla frutescens typica
1248	Perilla ocymoides
1248	Perilla urticifolia
1248	Ocimum frutescens
1248	Perilla frutescens typica
1248	Perilla ocymoides
1248	Perilla urticifolia
1250	Perovskia pamirica
1260	Persea primatogena
1261	Persea gratissima schiedeana
1261	Persea pittieri
1262	Mapa graveolens
1262	Petiveria alliacea grandiflora
1262	Petiveria alliacea octandra
1262	Petiveria corrientina
1262	Petiveria foetida
1262	Petiveria hexandria
1262	Petiveria ochroleuca
1262	Petiveria octandra
1262	Petiveria paraguayensis
1264	Peucedanum cervariifolium
1264	Peucedanum sintenisii
1266	Johrenia scoparia
1266	Johrenia tenuissima
1266	Johreniopsis scoparia
1266	Peucedanum scoparium
1268	Phellodendron fargesii
1270	Philodendron acutatum
1270	Philodendron cyclops
1270	Philodendron guaraense
1271	Arosma obtusifolia
1271	Caladium fragrantissimum
1271	Philodendron accrescens
1271	Philodendron brevilaminatum
1271	Philodendron clementis
1271	Philodendron demerarae
1271	Philodendron latipes
1271	Philodendron poeppigii
1274	Phlomis schwarzii
1275	Phlomis bracteosa
1275	Phlomis bracteosa longifolia
1275	Phlomis cordata
1275	Phlomis lamiifolia
1275	Phlomis latifolia
1275	Phlomis simplex
1275	Phlomoides lamiifolia
1279	Beloakon luteum
1279	Phlomis angustifolia
1279	Phlomis collina
1279	Phlomis latifolia
1279	Phlomis portae
1279	Phlomis salviifolia
1279	Phlomis scariosa
1281	Phlomis tarsensis
1283	Phlomis cymifera
1284	Phlomis herba-venti pungens
1284	Phlomis mesopotamica
1284	Phlomis pseudopuogens
1284	Phlomis pungens
1284	Phlomis pungens hispida
1284	Phlomis reticulata
1284	Phlomis seticalycina
1284	Phlomis taurica
1284	Phlomitis pungens
1285	Anemitis rigida
1285	Phlomis shepardii
1286	Beloakon tomentosum
1286	Phlomis superba
1288	Acularia nodosa
1288	Anthriscus nodosa
1288	Anthriscus scandix
1288	Biasolettia nodosa
1288	Caucalis scandix-nodosa
1288	Fiebera nodosa
1288	Myrrhis nodosa
1288	Myrrhoides nodosa
1288	Physocaulis nodosa
1288	Physocaulis nodosus
1288	Scandix nodosa
1288	Torilis macrocarpa
1288	Torilis tumida
1289	Juniperus uvifera
1289	Libocedrus tetragona
1289	Thuja tetragona
1296	Eugenia adenoclada
1296	Krokia adenoclada
1296	Myrtekmania adenoclada
1297	Caryophyllus pimenta
1297	Eugenia micrantha
1297	Eugenia pimenta
1297	Eugenia pimenta longifolia
1297	Eugenia pimenta ovalifolia
1297	Eugenia tabasco
1297	Evanesca crassifolia
1297	Myrtus aromatica
1297	Myrtus aromatica
1297	Myrtus dioica
1297	Myrtus pimenta
1297	Myrtus pimenta brevifolia
1297	Myrtus pimenta longifolia
1297	Myrtus piperita
1297	Myrtus tabasco
1297	Pimenta aromatica
1297	Pimenta communis
1297	Pimenta dioica tabasco
1297	Pimenta officinalis
1297	Pimenta officinalis cumanensis
1297	Pimenta officinalis longifolia
1297	Pimenta officinalis ovalifolia
1297	Pimenta officinalis tabasco
1297	Pimenta pimenta
1297	Pimenta tabasco
1297	Pimenta vulgaris
1297	Pimenta vulgaris
1297	Pimentus aromatica
1297	Pimentus geminata
1297	Pimentus vera
1298	Eugenia acuminata
1298	Eugenia caryophylla
1298	Eugenia leandriana
1298	Eugenia pseudocaryophyllus ocoteoides
1298	Myrtus caryophyllata
1298	Pseudocaryophyllus acuminatus
1298	Pseudocaryophyllus chrysophyllus
1298	Pseudocaryophyllus costatus
1298	Pseudocaryophyllus crenatus
1298	Pseudocaryophyllus glaziovianus
1298	Pseudocaryophyllus jaccoudii
1298	Pseudocaryophyllus leandrianus
1298	Pseudocaryophyllus organensis
1299	Carum acuminatum
1299	Pimpinella hazariensis
1299	Reutera acuminata
1301	Pimpinella litvinovii
1303	Anisum odoratum
1303	Anisum officinale
1303	Anisum officinarum
1303	Anisum vulgare
1303	Apium anisum
1303	Carum anisum
1303	Pimpinele anisa
1303	Selinum anisum
1303	Seseli gilliesii
1303	Sison anisum
1303	Tragium anisum
1304	Pimpinella flava
1304	Pimpinella ramosissima
1304	Reutera aurea
1304	Reutera cervariifolia
1304	Reutera flava
1305	Pimpinella glaucescens
1305	Ptychotis barbata
1306	Apium laconicum
1306	Apium saxifragum
1306	Apium tragoselinum
1306	Carum nigrum
1306	Carum saxifraga
1306	Pimpinella acaulis
1306	Pimpinella angustifolia
1306	Pimpinella asopii
1306	Pimpinella calvertii
1306	Pimpinella crispa
1306	Pimpinella dissecta
1306	Pimpinella genevensis
1306	Pimpinella hircina
1306	Pimpinella hyrcina
1306	Pimpinella laciniata
1306	Pimpinella laconica
1306	Pimpinella latifolia
1306	Pimpinella lucida
1306	Pimpinella magna
1306	Pimpinella major
1306	Pimpinella media
1306	Pimpinella minor
1306	Pimpinella ovata
1306	Pimpinella poteriifolia
1306	Pimpinella pratensis
1306	Pimpinella rotunda
1306	Pimpinella rotundifolia
1306	Pimpinella saxifraga alpestris
1306	Pimpinella saxifraga alpestris
1306	Pimpinella saxifraga dissectifolia
1306	Pimpinella saxifraga dissectifolia
1306	Pimpinella saxifraga procera
1306	Pimpinella saxifraga procera
1306	Pimpinella saxifraga tevennensis
1306	Pimpinella variifolia
1306	Selinum pimpinella
1306	Tragoselinum hircinum
1306	Tragoselinum minus
1306	Tragoselinum minus
1306	Tragoselinum saxifragum
1307	Reutera tragioides
1309	Pinus insularis
1309	Pinus insularis langbianensis
1309	Pinus kesiya insularis
1309	Pinus langbianensis
1309	Pinus taeda
1310	Pinus clusiana corsicana
1310	Pinus italica
1310	Pinus laricio
1310	Pinus laricio calabrica
1310	Pinus laricio corsica
1310	Pinus laricio corsicana
1310	Pinus laricio poiretiana
1310	Pinus laricio poiretiana
1310	Pinus laricio typica
1310	Pinus nigra calabrica
1310	Pinus nigra calabrica
1310	Pinus nigra corsicana
1310	Pinus nigra maritima
1310	Pinus nigra poiretania
1310	Pinus sylvestris maritima
1312	Pinus borealis
1312	Pinus fominii
1312	Pinus fominii cretacea
1312	Pinus frieseana
1312	Pinus genovensis
1312	Pinus lapponica
1312	Pinus montana
1312	Pinus mughus
1312	Pinus resinosa
1312	Pinus rubra
1312	Pinus sylvestris altaica
1312	Pinus sylvestris aquitana
1312	Pinus sylvestris baliosperma
1312	Pinus sylvestris batava
1312	Pinus sylvestris borussica
1312	Pinus sylvestris brevifolia
1312	Pinus sylvestris caraminica
1312	Pinus sylvestris communis
1312	Pinus sylvestris cretacea
1312	Pinus sylvestris echinata
1312	Pinus sylvestris erythranthera
1312	Pinus sylvestris genuina
1312	Pinus sylvestris genuina
1312	Pinus sylvestris haguenensis
1312	Pinus sylvestris haynensis
1312	Pinus sylvestris hercynica
1312	Pinus sylvestris hercynica
1312	Pinus sylvestris horizontalis
1312	Pinus sylvestris kienitzii
1312	Pinus sylvestris lapponica
1312	Pinus sylvestris leucosperma
1312	Pinus sylvestris macrocarpa
1312	Pinus sylvestris melanocarpa
1312	Pinus sylvestris monticola
1312	Pinus sylvestris nana
1312	Pinus sylvestris nevadensis
1312	Pinus sylvestris nevadensis
1312	Pinus sylvestris norvegica
1312	Pinus sylvestris pannonica
1312	Pinus sylvestris pannonica
1312	Pinus sylvestris parvifolia
1312	Pinus sylvestris patula
1312	Pinus sylvestris phaeosperma
1312	Pinus sylvestris rigensis
1312	Pinus sylvestris rubra
1312	Pinus sylvestris rubriflora
1312	Pinus sylvestris sarmatica
1312	Pinus sylvestris scariosa
1312	Pinus sylvestris scotica
1312	Pinus sylvestris seitzii
1312	Pinus sylvestris septentrionalis
1312	Pinus sylvestris sibirica
1312	Pinus sylvestris sibirica
1312	Pinus sylvestris sphagnicola
1312	Pinus sylvestris superrhenana
1312	Pinus sylvestris tartarica
1312	Pinus sylvestris turfosa
1312	Pinus tartarica
1313	Artanthe alpina
1313	Artanthe andicola
1313	Artanthe barbata
1313	Piper alpinum
1313	Piper andicola
1313	Piper atrorameum
1313	Piper barbatum andicola
1313	Piper jamesonii
1313	Schilleria barbata
1314	Chavica pyrifolia
1314	Chavica radicans
1314	Cubeba borbonensis
1314	Cubeba costulata
1314	Piper aristolochioides
1314	Piper cubeba
1314	Piper dubium
1314	Piper mascarense
1314	Piper perrottetii
1314	Piper pyrifolium
1314	Piper radicans
1315	Coccobryon capense
1315	Peperomia capensis
1315	Piper bequaertii
1315	Piper bisexuale
1315	Piper emirnense
1315	Piper humblotii
1315	Piper molleri
1315	Piper pseudosylvaticum
1315	Piper sacleuxii
1315	Piper trichopodum
1315	Piper volkensii
1317	Chavica chaba
1319	Artanthe adenophylla
1319	Artanthe colubrina
1319	Artanthe glabella
1319	Artanthe meyeri
1319	Artanthe obovata
1319	Artanthe subaequalis
1319	Artanthe tejucensis
1319	Piper apiculatum
1319	Piper belemense
1319	Piper crassifolium
1319	Piper crassum
1319	Piper densispicatum
1319	Piper glabellum
1319	Piper glabrilimbum
1319	Piper guedesii
1319	Piper impunctatum
1319	Piper insipiens
1319	Piper leiophyllum
1319	Piper nitidum
1319	Piper oblongilimbum
1319	Piper praemorsum
1319	Piper romboutsii
1319	Piper subaequale
1319	Piper tejucense
1319	Piper tumidicondyli
1319	Schilleria colubrina
1320	Chavica longa
1320	Chavica roxburghii
1320	Chavica sarmentosa
1320	Piper latifolium
1320	Piper roxburghii
1320	Piper sarmentosum
1320	Piper turbinatum
1321	Artanthe mikaniana
1321	Piper debile
1321	Piper mikanianum clausum
1321	Piper misionesanum
1321	Piper parthenium
1321	Piper parthenium pilosius
1321	Schilleria mikaniana
1322	Piper nigrum
1323	Piper nigrum
1324	Piper nigrum
1325	Piper nigrum
1326	Piper nigrum
1327	Piper nigrum
1328	Piper nigrum
1329	Piper nigrum
1330	Piper nigrum
1331	Chavica celtidiformis
1331	Chavica hainana
1331	Chavica labillardieri
1331	Chavica maritima
1331	Chavica officinarum
1331	Chavica parvifolia
1331	Chavica peepuloides
1331	Chavica retrofracta
1331	Cubeba chaba
1331	Piper arnottianum
1331	Piper callosum
1331	Piper chaba
1331	Piper longum
1331	Piper maritimum
1331	Piper officinarum
1331	Piper palawanum
1331	Piper parvifolium
1331	Steffensia carpunya
1332	Artanthe adunca
1332	Artanthe cearensis
1332	Artanthe celtidifolia
1332	Artanthe elongata
1332	Artanthe galeottii
1332	Artanthe granulosa
1332	Artanthe velloziana
1332	Lepianthes granulatum
1332	Piper aduncifolium
1332	Piper aduncum ossanum
1332	Piper aduncum sigualense
1332	Piper anguillispicum
1332	Piper angustifolium
1332	Piper angustifolium ossanum
1332	Piper celtidifolium
1332	Piper disparispicum
1332	Piper dubium
1332	Piper elongatifolium
1332	Piper elongatum
1332	Piper elongatum
1332	Piper elongatum pampayacusum
1332	Piper fatoanum
1332	Piper granulosum
1332	Piper hebecarpum
1332	Piper imberbe
1332	Piper intersitum
1332	Piper kuntzei
1332	Piper lancifolium
1332	Piper lineatum hirtipetiolatum
1332	Piper linguifolium
1332	Piper martinicense
1332	Piper martinicense montis-pilati
1332	Piper multinervium
1332	Piper nonconformans
1332	Piper oblanceolatum fragilicaule
1332	Piper ossanum
1332	Piper parvibracteatum
1332	Piper purpurascens
1332	Piper reciprocum
1332	Piper scabrum
1332	Piper stehleorum
1332	Piper subrectinerve
1332	Steffensia adunca
1332	Steffensia angustifolia
1332	Steffensia celtidifolia
1332	Steffensia elongata
1335	Lentiscus atlantica
1335	Lentiscus mutica
1335	Pistacia atlantica cabulica
1335	Pistacia atlantica cypricola
1335	Pistacia atlantica latifolia
1335	Pistacia atlantica mutica
1335	Pistacia cabulica
1335	Pistacia chia
1335	Pistacia choulettei
1335	Pistacia mutica
1335	Pistacia mutica cabulica
1335	Pistacia mutica cypricola
1335	Pistacia mutica multijuga
1338	Acronychia haplophylla
1338	Acronychia tetrandra
1338	Euodia haplophylla
1338	Jambolifera tetrandra
1339	Euonymus tobira
1339	Pittosporum tobira chinense
1341	Deverra fallax
1341	Deverra virgata
1341	Pituranthos fallax
1341	Pituranthos scoparius
1341	Pituranthos scoparius fallax
1341	Pituranthos scoparius intermedius
1341	Pituranthos scoparius muratianus
1341	Pituranthos scoparius rubellus
1341	Pituranthos tortuosus virgatus
1341	Pituranthos virgatus
1342	Aristoclesia esculenta
1342	Moronobea esculenta
1342	Moronobea grandiflora
1342	Moronobea montana
1342	Platonia grandiflora
1342	Platonia insignis
1342	Symphonia esculenta
1342	Symphonia grandiflora
1342	Symphonia moronobea
1343	Coleus amboinicus violaceus
1343	Coleus aromaticus
1343	Coleus carnosus
1343	Coleus crassifolius
1343	Coleus subfrutectosus
1343	Coleus suborbicularis
1343	Coleus suganda
1343	Coleus vaalae
1343	Majana amboinica
1343	Majana carnosa
1343	Majana suganda
1343	Ocimum vaalae
1343	Plectranthus amboinicus
1344	Coleus barbatus
1345	Isodon melissiformis
1345	Plectranthus melissoides
1345	Rabdosia melissiformis
1345	Rabdosia melissoides
1346	Coleus neochilus
1346	Coleus palliolatus
1346	Coleus schinzii
1348	Calycorectes cubensis
1348	Calyptranthes floribunda
1348	Caryophyllus floribundus
1348	Eugenia asa-grayi
1348	Eugenia floribunda
1348	Eugenia leucophloea
1348	Eugenia leucophloea warmingiana
1348	Eugenia maranhensis
1348	Eugenia maximiliana
1348	Eugenia oneillii
1348	Eugenia polyneura
1348	Eugenia protracta
1348	Eugenia pycnoneura
1348	Eugenia salzmannii
1348	Marlierea brachymischa
1348	Marlierea cubensis
1348	Myrcia cubensis
1348	Myrciaria amazonica
1348	Myrciaria arborea
1348	Myrciaria arborea rostrata
1348	Myrciaria ciliolata warmingiana
1348	Myrciaria longipes
1348	Myrciaria longipes opaca
1348	Myrciaria longipes pellucida
1348	Myrciaria maragnanensis
1348	Myrciaria maranhensis
1348	Myrciaria maximiliana
1348	Myrciaria mexicana
1348	Myrciaria oneillii
1348	Myrciaria prasina
1348	Myrciaria protracta
1348	Myrciaria rubrinervis
1348	Myrciaria salzmannii
1348	Myrciaria schuechiana
1348	Myrciaria schuechiana deflexa
1348	Myrciaria schuechiana latifolia
1348	Myrciaria sellowiana
1348	Myrciaria splendens
1348	Myrciaria tenuiramis
1348	Myrciaria tolypantha
1348	Myrciaria tolypantha angustifolia
1348	Myrciaria tolypantha latifolia
1348	Myrciaria uliginosa
1348	Myrciaria verticillata
1348	Myrtus floribunda
1348	Myrtus micrantha
1348	Plinia acutissima
1348	Plinia asa-grayi
1348	Plinia cubensis
1348	Plinia formosa
1348	Plinia rubrinervis
1348	Siphoneugena cantareirae
1348	Siphoneugena micrantha
1349	Conyza carolinensis
1349	Conyza cortesii
1349	Pluchea cortesii
1350	Conyza angustifolia
1350	Conyza marilandica
1350	Conyza odorata
1350	Conyza purpurascens
1350	Gymnostylis marilandica
1350	Placus odoratus
1350	Placus purpurascens
1350	Placus purpurascens glabratum
1350	Pluchea amorifera
1350	Pluchea camphorata angustifolia
1350	Pluchea glabrata
1350	Pluchea marilandica
1350	Pluchea petiolata
1350	Pluchea purpurascens
1350	Pluchea purpurascens glabrata
1350	Pluchea purpurascens obovata
1351	Conyza baccharis
1351	Pluchea rosea
1352	Dicalymma fragrans
1352	Ferdinanda eminens
1352	Podachaenium andinum
1352	Podachaenium paniculatum
1352	Zaluzania eminens
1353	Mentha auricularia
1353	Mentha cablin
1353	Pogostemon battakianus
1353	Pogostemon comosus
1353	Pogostemon heyneanus patchouly
1353	Pogostemon javanicus
1353	Pogostemon mollis
1353	Pogostemon patchouly
1353	Pogostemon patchouly suavis
1353	Pogostemon suavis
1353	Pogostemon tomentosus
1354	Mentha auricularia
1354	Mentha cablin
1354	Pogostemon battakianus
1354	Pogostemon comosus
1354	Pogostemon heyneanus patchouly
1354	Pogostemon javanicus
1354	Pogostemon mollis
1354	Pogostemon patchouly
1354	Pogostemon patchouly suavis
1354	Pogostemon suavis
1354	Pogostemon tomentosus
1357	Polygala corisoides
1357	Polygala cyparissias corisoides
1358	Polygala brasiliensis
1358	Polygala humilis
1358	Polygala paniculata carlotina
1358	Polygala paniculata leucoptera
1358	Polygala quitensis
1358	Polygala ramosissima
1359	Polylepis besseri
1359	Polylepis crista-galli longiracemosa
1360	Polymnia edulis
1360	Polymnia sonchifolia
1360	Silphium edule
1362	Cacalia glandulosa
1362	Cacalia porophyllum
1362	Cacalia ruderalis
1362	Kleinia glandulosa
1362	Kleinia porophyllum
1362	Kleinia ruderalis
1362	Porophyllum ellipticum
1362	Porophyllum ellipticum intermedium
1362	Porophyllum ellipticum ruderale
1362	Porophyllum latifolium
1362	Porophyllum macrolepidium
1362	Porophyllum oblanceolatum
1362	Porophyllum porophyllum
1362	Porophyllum ruderale angustifolia
1362	Porophyllum ruderale ellipticum
1362	Porophyllum ruderale glandulosum
1362	Porophyllum ruderale macrolepidium
1362	Porophyllum ruderale suffruticosa
1362	Tagetes integrifolia
1363	Athamanta javescens
1363	Athamanta verticillata
1363	Portenschlagia ramosissima
1363	Portenschlagiella ramosissima
1363	Seseli ramosissimum
1365	Portlandia albiflora
1365	Portlandia grandiflora latifolia
1365	Portlandia latifolia
1366	Portlandia coriacea
1367	Portlandia grandiflora parviflora
1368	Portlandia coccinea proctorii
1369	Fragaria grandiflora
1369	Potentilla gallica
1369	Potentilla grandiflora pedemontana
1369	Potentilla pedemontana
1369	Potentilla subnitens
1373	Pourouma edulis
1373	Pourouma multifida
1373	Pourouma sapida
1373	Pourouma uvifera
1374	Cachrys acaulis
1374	Prangos arabica
1374	Prangos cinerea
1374	Prangos humilis
1374	Prangos odontoptera
1374	Prangos ovatifolia
1374	Prangos szowitsii
1375	Prangos bornmuelleri
1376	Cachrys denticulata
1377	Cachrys alata
1377	Cachrys cylindracea
1377	Cachrys ferulacea
1377	Cachrys goniocarpa
1377	Cachrys libanotis
1377	Cachrys nematoloba
1377	Cachrys prangoides
1377	Laserpitium ferulaceum
1377	Prangos alata
1377	Prangos biebersteinii
1377	Prangos carinata
1377	Prangos foeniculacea
1377	Prangos goniocarpa
1377	Prangos goniocarpa stenoptera
1377	Prangos macrocarpa
1377	Prangos stenoptera
1377	Smyrnium laserpitioides
1377	Thapsia laserpitii
1378	Cachrys latiloba
1379	Cachrys uechtritzii
1380	Cachrys uloptera
1380	Cachrys uloptera
1380	Koelzella uloptera
1380	Prangos aucheri
1380	Prangos isphairamica
1380	Prangos lipskyi
1380	Prangos ornata
1380	Prangos quasiperforata
1380	Prangos tschimganica
1382	Protium firmum
1383	Protium llewelynii
1383	Tingulonga grandifolia
1386	Protium paniculatum pentamerum
1386	Tingulonga paniculata
1387	Icica spruceana
1387	Protium almecega
1387	Tingulonga almecega
1387	Tingulonga spruceana
1391	Brickellia brasiliensis
1391	Brickellia pinifolia
1391	Clavigera pinifolia
1391	Coleosanthus pinifolius
1391	Eupatorium brasiliense
1392	Baccharis arguta
1392	Conyza balsamica
1392	Elphegea lanceolata
1392	Elphegea latifolia
1392	Nidorella compressa
1392	Psiadia balsamica
1392	Psiadia trinervia balsamica
1393	Conyza flexilis
