title,author,DOI_link,DOI,vol,JOURNAL,profile_c
Essential Oil Composition and Antimicrobial Activity of Ageratum conyzoides from S. Tome and Principe,"Ana Paula Martins, Ligia R. Salgueiro, Maria Jose Goncalves, Roser Vila, Salvador Canigueral, Felix Tomi, Joseph Casanova",https://doi.org/10.1080/10412905.2005.9698888,10.1080/10412905.2005.9698888,"VOL. 17, 239-242 (May/June 2005)",Journal of Essential Oil Research,JEAcoriav2005Aer
Essential Oil Composition and Glandular Trichomes of Marrubium vulgare L. Growing Wild in Algeria,"Rachid Belhattab, Larbi Larous, A. Cristina Figueiredo, Pedro A.G. Santos, Monya M. Costa, José G. Barroso & Luis G. Pedro",https://doi.org/10.1080/10412905.2006.9699116,10.1080/10412905.2006.9699116,"VOL. 18, 369-373 (July/Aug 2006)",Journal of Essential Oil Research,JEMvuseal2006Aer
Essential Oil Composition and Internal Transcribed Spacer (ITS) Sequence Variability of Four South-Croatian Satureja Species (Lamiaceae),"Nada Bezic, Ivica Samanic, Valerija Dunkic, Visnja Besendorfer, Jasna Puizina",https://doi.org/10.3390/molecules14030925,10.3390/molecules14030925,"VOL. 14(3), 925-938 (Feb 2009)",Molecules,JEScucr2009Aer#JESvicr2009Aer#JESmocr2009Aer#JESsucr2009Aer
Essential Oil Composition Baccharis tenella Hook Et Arn.,"Fernando Biurrun, Rodolfo H. Juliani, maria L. Lopez, A. Zygadio",https://doi.org/10.1080/10412905.2005.9698849,10.1080/10412905.2005.9698849,"VOL. 17, 122-123 (Mar/Apr 2005)",Journal of Essential Oil Research,JEBtelariar2005lea
Essential Oil Composition From Leaves and Fruits of Piper divaricatum G. Mey.,"Jose Gustavo L. de Almeida, Edilberto R. Silveria, Otilia Deusdenia L. Pessoa, Edsun P. Nunes.",https://doi.org/10.1080/10412905.2009.9700155,10.1080/10412905.2009.9700155,"VOL. 21, 228-230 (May/June 2009)",Journal of Essential Oil Research,JEPdibr2009Lea#JEPdibr2009Fru
Essential Oil Composition of 'Kweda' (Pandanus odoratissimus) from India,"V.K. Raina,Ajai Kumar,S. K. Srivastava,K. V. Syamsunder",https://doi.org/10.1002/ffj.1331,10.1002/ffj.1331,"VOL. 19, 434-436 (2004)",Flavour and Fragrance Journal,JEPodin2004flo
Essential Oil Composition of Acorus calamus L. from the lower region of the Himalayas,"V. K. Raina,S. K. Srivastava,K. V. Syamasunder",https://doi.org/10.1002/ffj.1136,10.1002/ffj.1136,"VOL. 18, 18-20 (2003)",Flavour and Fragrance Journal,JEAcain2003Lea#JEAcain2003Rhi
Essential Oil Composition of Agastache foeniculum Cultivated in Iran,"R. Omidbaigi, F.Sefidkon",https://doi.org/10.1080/0972-060x.2004.10643391,10.1080/0972-060x.2004.10643391,"VOL. 15, 52-53 (Jan/Feb 2003)",Journal of Essential Oil Research,JEAfoir2003her
Essential Oil Composition of Alchemilla alpina L. em. Buser from Western Alpine Pastures,"L. Falchero, M. Coppa, S. Esposti & A. Tava",https://doi.org/10.1080/10412905.2008.9700084,10.1080/10412905.2008.9700084,"VOL. 20, 542-545 (Nov/Dec 2008)",Journal of Essential Oil Research,JEAalit2008Aer
Essential Oil Composition of Artemisia annua L. ‘Asha’ from the Plains of Northern India,"Neetu Jain, S. K. Srivastava, K. K. Aggarwal, Sushil Kumar & K. V. Syamasundar",https://doi.org/10.1080/10412905.2002.9699863,10.1080/10412905.2002.9699863,"VOL. 14, 305-307 (July/Aug 2002)",Journal of Essential Oil Research,JEAanluin2002Aer
Essential Oil Composition of Artemisia chamaemelifolia Vill.,"Katayoun Morteza-Semnani, Majid Saeedi & Mohammad Akbarzadeh",https://doi.org/10.1080/10412905.2008.9700049,10.1080/10412905.2008.9700049,"VOL. 20, 430-431 (Sep/Oct 2008)",Journal of Essential Oil Research,JEAchnoir2008Aer
Essential Oil Composition of Artemisia fragrans Willd. from Iran,M.M Barazandeh,https://doi.org/10.1080/10412905.2003.9698626,10.1080/10412905.2003.9698626,"VOL. 15, 414-415 (Nov/Dec 2003)",Journal of Essential Oil Research,JEAfrir2003twi
Essential Oil Composition of Artemisia khorassanica Podl. from Iran,M.M Barazandeh,https://doi.org/10.1080/10412905.2003.9712135,10.1080/10412905.2003.9712135,"VOL. 15, 259-260 (July/Aug 2003)",Journal of Essential Oil Research,JEAkhir2003flo
Essential Oil Composition of Artemisia vulgaris Harvested at Diffrent Growth Periods Under Indo-Gangetic Plain Conditions,"Flora Haider, P.D Dwivedi, A.A. naqvi, G.D Bagchi",https://doi.org/10.1080/10412905.2003.9698615,10.1080/10412905.2003.9698615,"VOL. 15, 333-336 (Nov/Dec 2003)",Journal of Essential Oil Research,JEAvuin2003lea#JEAvuin2003flo#JEAvuin2003Fru
Essential Oil Composition of Azilia eryngiodes (Pau) Hedge et Lamond from Iran,"F.Sefidkon, M.Abdoli",https://doi.org/10.1080/10412905.2004.9698662,10.1080/10412905.2004.9698662,"VOL. 16, 103-104 (Mar/Apr 2004)",Journal of Essential Oil Research,JEAerir2004Aer
Essential Oil Composition of Baccharis articulata (Lam.) Pers.,"Maria P. Zunino, Maria L. Lopez, Julio A Zygadlo, Abel G. Lopez",https://doi.org/10.1080/10412905.2004.9698643,10.1080/10412905.2004.9698643,"VOL. 16, 29-30 (Jan/Feb 2004)",Journal of Essential Oil Research,JEBarpogaar2004leam#JEBarpogaar2004leaf
Essential oil composition of bark and leaves of Cinammoum verum Bertch and Presl from Mizoram North East India,"Lydia Malsawmtluangi, Bhagwati P. Nautiyal, Tridip Hazarika, Rajendra S. Chauhan and Aldo Tava",https://doi.org/10.1080/10412905.2016.1167131,10.1080/10412905.2016.1167131,"VOL. 28, 551-556 (Nov/Dec 2016)",Journal of Essential Oil Research,JEPfrdhpiutin2980932016lea#JEPfrtaalutin2979142016lea
Essential Oil Composition of Brazilian Pourouma species.,"Daise Lopes, Midori Koketsu, Jorge Pedro P. Carauta, Rodrigo R. de Oliveira, Maria A.C. Kaplan.",https://doi.org/10.1080/10412905.2002.9699902,10.1080/10412905.2002.9699902,"VOL. 14, 402-406 (Nov/Dec 2002)",Journal of Essential Oil Research,JEPcemadiam2002Lea#JEPmoundistofbabr2002Lea#JEPveundistofbabr2002Lea#JEPcemadiam2002Fru
Essential Oil Composition of Campomanesia adamantium (Camb) O. Berg.,"Maria Elida A. Stefanello, Armando C. Cervi, Alberto Wisniewski Jr, Edesio L. Simionatto",https://doi.org/10.1080/10412905.2008.9700047,10.1080/10412905.2008.9700047,"VOL. 20, 424-425 (Sep/Oct 2008)",Journal of Essential Oil Research,JECadcusobr2008lea
Essential Oil Composition of Centaurea calcitrapa From Algeria.,"Tahar Dob, Dahmane Dahmane, Benedicte Gauriat-Desrdy, Virgine Daligault",https://doi.org/10.1080/10412905.2009.9700151,10.1080/10412905.2009.9700151,"VOL. 21, 216-219 (May/June 2009)",Journal of Essential Oil Research,JECcaal2009Aer
Essential Oil Composition of Chaerophyllum macrospermum from Iran,F. Sefidkon & M. Abdol,https://doi.org/10.1080/10412905.2005.9698891,10.1080/10412905.2005.9698891,"VOL. 17, 249-250 (May/June 2005)",Journal of Essential Oil Research,JECmasir2005Aer
Essential Oil Composition of Cymbopogon martinni from Different places in India,"V.K. Raina,S.K. Srivastava,K.K. Aggarwal,K.V. Syamasunder,S.P.S. Khanuja", https://doi.org/10.1002/ffj.1222, 10.1002/ffj.1222,"VOL. 18, 312-315 (2003)",Flavour and Fragrance Journal,JECmain2003Her
Essential Oil Composition of Cymbopogon microstachys (Hook.) Soenarke Occurring in Manipur,"P. K. Rout, S. Sahoo & Y. R. Rao",https://doi.org/10.1080/10412905.2005.9698929,10.1080/10412905.2005.9698929,"VOL. 17, 358-360 (July/Aug 2005)",Journal of Essential Oil Research,JECmima2005Rhi
Essential Oil Composition of Different Parts of Tetraclinis articulata.,"J. Buhagiar, M. T. Camilleri Podesta, P. L. Cloni, G. Flamini, I. Morelli.",https://doi.org/10.1080/10412905.2000.9712034,10.1080/10412905.2000.9712034,"VOL. 12, 29-32 (Jan/Feb 2000)",Journal of Essential Oil Research,JETarmsma2000Con#JETarmsma2000See#JETarmsma2000Terwoo#JETarmo2000Ter#JETarmsma2000Ternwo
Essential Oil Composition of Ducrosia anethifolia (DC.) Boiss from Iran,"F. Sefidkon, I. Javidtash",https://doi.org/10.1080/10412905.2002.9699853,10.1080/10412905.2002.9699853,"VOL. 14, 278-279 (July/Aug 2002)",Journal of Essential Oil Research,JEDanir2002Aer
Essential Oil Composition of Eryngium bungei Boiss.,Katayoun Morteza-Semnani,https://doi.org/10.1080/10412905.2005.9698972,10.1080/10412905.2005.9698972,"VOL.17, 485-486 (Sep/Oct 2005)",Journal of Essential Oil Research,JEEbuir2005Aer
Essential Oil Composition of Eryngium foetidum from S. Tomé e Príncipe,"Ana Paula Martins, Lígia R. Salgueiro, António Proença da Cunha, Roser Vila, Salvador Cañigueral, Félix Tomi & Joseph Casanova",https://doi.org/10.1080/10412905.2003.9712077,10.1080/10412905.2003.9712077,"VOL. 15, 93-95 (Mar/Apr 2003)",Journal of Essential Oil Research,JEEfoaf2003Aer
Essential Oil Composition of Eryngium foetidum from S.Tome e Principe,"Ana Paula Martins, Ligia R. Salgueiro, Antonio Proenca da Cunha, Roger Vila, Salvador Canigueral, Felix Tomi, Joseph Casanova",https://doi.org/10.1080/10412905.2003.9712077,10.1080/10412905.2003.9712077,"VOL. 15, 93-95 ( Mar/Apr 2003)",Journal of Essential Oil Research,JEEfogu2003Aer
Essential Oil Composition of Eryngium paludosum (Moore et Betche) P.W.Michael: An Endemic Species from Eastern Australia,"Jesús Palá-Paúl, Lachlan M. Copeland, Joseph J. Brophy & Robert J. Goldsack",https://doi.org/10.1080/10412905.2008.9700045,10.1080/10412905.2008.9700045,"VOL. 20, 416-419 (Sep/Oct 2008)",Journal of Essential Oil Research,JEEpaau2008Aer
Essential Oil Composition of Eucalyptus camaldulensis Dehn. from Mozambique,"Felisberto P. Pagula, K. H.C. Baser & Mine Kürkçüoglu",https://doi.org/10.1080/10412905.2000.9699530,10.1080/10412905.2000.9699530,"VOL. 12, 333-335 (May/June 2000)",Journal of Essential Oil Research,JEEcama2000leat4
Essential Oil Composition of Eucalyptus camaldulensis Dehn. from Mozambique,"Felisberto P. Pagula, K.H.C Baser, Mine Kurkcuoglu",https://doi.org/10.1080/10412905.2000.9699525,10.1080/10412905.2000.9699525,"VOL. 12, 333-335 (May/June 2000)",Journal of Essential Oil Research,JEEcama2000leat12
Essential Oil Composition of Eugenia florida and Eugenia mansoi,"Miriam A. Apel, Marcos Sobral,Elfrides E.S Schapoval, Amelia T. Henriques, Chantal Menut, Jean-Marie Bessiere",https://doi.org/10.1080/10412905.2004.9698732,10.1080/10412905.2004.9698732,"VOL. 16, 321-322 (July/Aug 2004)",Journal of Essential Oil Research,JEEflderigrdosu2004lea#JEEmamavirigrdosu2004lea
Essential Oil Composition of Ferula assa-foetida L. from Iran,"F. Sefidkon, F. Askari & M. Mirza",https://doi.org/10.1080/10412905.1998.9701010,10.1080/10412905.1998.9701010,"VOL. 10, 687-689 (Nov/Dec 1998)",Journal of Essential Oil Research,JEFasir1998Gum
Essential oil Composition of Ficus benjamina (Moraceae) and Irvingia barteri (Irvingiaceae),"Isiaka A. Ogunwande, Razaq Jimoh, Adedoyin A. Ajetunmobi, Nudewhenu O. Avoseh and Guido Flamini",https://doi.org/10.1177/1934578x1200701233,10.1177/1934578x1200701233,"VOL. 7(12), 1673-1675 (2012)",Natural Product Communications,JEFbeni2012lea#JEIbani2012lea
"Essential Oil Composition of Four Iranian Nepeta Species (N. cephalotes, N. Bornmuelleri, N. mirzayanii and N. Bracteata)",F. Sefidkon & Z. Jamzad,https://doi.org/10.1080/10412905.2007.9699274,10.1080/10412905.2007.9699274,"VOL. 19, 262-265 (May/June 2007)",Journal of Essential Oil Research,JENceir2007Aer#JENbrir2007Aer#JENmiir2007Aer#JENboir2007Aer
Essential oil composition of four Ocimum species and varieties growing in Iran,"Saeed Safari Dolatabad, Mohammad Moghaddam & Hengameh Chalajour",https://doi.org/10.1080/10412905.2014.889048,10.1080/10412905.2014.889048,"VOL. 26, 315-321 (July/August 2014)",Journal of Essential Oil Research,JEObair2014aer#JEOciir2014aer#JEOmiir2014aer
Essential Oil Composition of four Popular Indian Cultivars of Black Pepper (Piper nigrum L.).,"A. Nirmala Menon, K. P. Padmakumari, A. Jayalekshmy.",https://doi.org/10.1080/10412905.2000.9699558,10.1080/10412905.2000.9699558,"VOL. 12, 431-434 (July/Aug 2000)",Journal of Essential Oil Research,JEPniiicain2000Berkar#JEPniiicain2000Berkal
Essential Oil Composition of four Popular Indian Cultivars of Black Pepper (Piper nigrum L.).,"A. Nirmala Menona, K. P. Padmakumaria, A. Jayalekshmya, M. Gopalakrishnana & C. S. Narayanana",https://doi.org/10.1080/10412905.2005.9698877,10.1080/10412905.2005.9698877,"VOL. 12, 431-434 (July/Aug 2000)",Journal of Essential Oil Research,JEPniiicain2000Bertho#JEPniiicain2000Berara
Essential oil composition of four Ocimum spp. from the Peninsular India,"Ram S. Verma, Amit Kumar, Priyanka Mishra, Baskaran Kuppusamy, Rajendra C. Padalia & Velusamy Sundaresan",https://doi.org/10.1080/10412905.2015.1076742,10.1080/10412905.2015.1076742,"VOL. 28, 35-41 (Jan/Feb 2016)",Journal of Essential Oil Research,JEOgrin2016aer#JEOadin2016aer#JEOtein2016aer#JEOamin2016aer
Essential Oil Composition of Geigeria alata (DC.) Oliv. et Hiern. from Sudan,"A. A. Elegami, G. E.B. El Ghazali, W. E. Abdalla, G. Pintore, M. Chessa & B. Tirillini",https://doi.org/10.1080/10412905.2006.9699138,10.1080/10412905.2006.9699138,"VOL. 18, 448-450 (July/Aug 2006)",Journal of Essential Oil Research,JEGalsu2006Who
"Essential Oil Composition of Gmelina arborea Roxb. Verbenaceae, From Nigeria.","Dorcas O. Moronkola, Isiaka A. Ogunwande, K. Husnu Can Baser, Temel Ozek, Gulmira Ozek.",https://doi.org/10.1080/10412905.2009.9700165,10.1080/10412905.2009.9700165,"VOL. 21, 254-26 (May/June 2009)",Journal of Essential Oil Research,JEGarni2009Fru
Essential Oil Composition of Greek (Origanum vulgare ssp. hirtum) and Turkish (O. onites) Oregano: a Tool for Their Distinction,"Stella Kokkini, Effie Hanlidou, Regina Karousou, Tom Lanaras",https://doi.org/10.1080/10412905.2004.9698735,10.1080/10412905.2004.9698735,"VOL. 16, 334-338 (July/Aug 2004)",Journal of Essential Oil Research,JEOvugr2004Who#JEOontu2004Who
Essential oil composition of Himalayan Peony (Paeonia emodi Royle),"Ram S. Vermaa, Rajendra C. Padaliaa, Amit Chauhana, Anju Yadavb and Chandan S. Chanotiyab",https://doi.org/10.1080/10412905.2015.1039664,10.1080/10412905.2015.1039664,"VOL. 27, 477-480 (Nov/Dec 2015)",Journal of Essential Oil Research,JEPemin2015roo
Essential Oil Composition of Hydrocotyle umbellata L. From Venezuele.,"Luis B. Rojas, Alfredo Usubillaga, Jesus Rondon, Patricia Vit",https://doi.org/10.1080/10412905.2009.9700162,10.1080/10412905.2009.9700162,"VOL. 21, 253-254, (May/June 2009)",Journal of Essential Oil Research,JEHummeve2009Aer
Essential Oil Composition of Hypericum 'Hidcote',"Filippo Maggi, Bruno Tirillini, Sauro Vittori, Gianni Sagratini, Massimo Ricciutelli & Fabrizio Papa",https://doi.org/10.1080/10412905.2008.9700083,10.1080/10412905.2008.9700083,"VOL. 20, 539-541 (Nov/Dec 2008)",Journal of Essential Oil Research,JEH&&am2008her
Essential Oil Composition of Iranian Artemisia absinthium L. and Artemisia scoparia Waldst. et Kit,"Katayon Morteza-Semnani, Mohammad Akbarzadeh",https://doi.org/10.1080/10412905.2008.9700049,10.1080/10412905.2008.9700049,"VOL. 17, 321-322 (May/June 2005)",Journal of Essential Oil Research,JEAabir2005Aer#JEAscir2005Aer
Essential Oil Composition of Lallemantia iberica Fisch. et C.A. Mey.,Katayoun Morteza-Semnan,https://doi.org/10.1080/10412905.2006.9699055,10.1080/10412905.2006.9699055,"VOL. 18, 264-165 (Mar/Apr 2006)",Journal of Essential Oil Research,JELibir2006Aer
Essential Oil Composition of Lavandula latifolia medik from Iran,M. M. Barazandeh,https://doi.org/10.3403/30319133u,10.3403/30319133u,"VOL. 14, 80-81 (Mar/Apr 2002)",Journal of Essential Oil Research,JELlair2002flo
Essential Oil Composition of Levisticum officinalis from Iran,"Verdian Rizi Mohammad Reza, Hadjiakhoondi Abbas",10.3923/ajb.2007.161.163 ,10.3923/ajb.2007.161.163 ,"VOL. 2(2), 161-163 (2007) ",Asian Journal of Biochemistry,JELofir2007Aer
Essential Oil Composition of Ligulate and Tubular Flowers and Receptacle from Wild Chamomilla recutita (L.) Rausch. Grown in Italy,"Bruno Tirillini, Rita Pagiotti, Luigi Menghini & Giorgio Pintore",https://doi.org/10.1080/10412905.2006.9699381,10.1080/10412905.2006.9699381,"VOL. 18, 42-45 (Jan/Feb 2006)",Journal of Essential Oil Research,JECreit2006Flo
Essential Oil Composition of Major Cultivars of Black Pepper (Piper nigrum L.),"A. Nirmala Menon. K. P. Padmakumari, A. J. Jayalekshmy.",https://doi.org/10.1080/10412905.2005.9698877,10.1080/10412905.2005.9698877,"VOL. 14, 84-86 (Mar/Apr 2002)",Journal of Essential Oil Research,JEPnicain2002BerChe90#JEPnicain2002Berkot90#JEPnicain2002BerKut92#JEPnicain2002BerChe91#JEPnicain2002BerOtt90#JEPnicain2002BerOtt92#JEPnicain2002BerKut90#JEPnicain2002BerChe92#JEPnicain2002Berkot91#JEPnicain2002Berkot92#JEPnicain2002BerOtt91
Essential Oil Composition of Marsypianfhes chamaedrys (Vahl) Kuntze Grown in Northeast Brazil,"Francisco José de Abreu Matos, Maria Iracema Lacerda Machado, Afrânio Aragão Craveiro, José Wilson Alencar & Fábio de Sousa Meneses",https://doi.org/10.1080/10412905.2001.9699601,10.1080/10412905.2001.9699601,"VOL. 13, 45-46 (Jan/Feb 2001)",Journal of Essential Oil Research,JEMchnobr2001Aer
Essential oil composition of Morina longifolia Wall. ex DC. from the Himalayan region,"R.S. Chauhan, M.C. Nautiyal, A. Tava & R. Cecotti",https://doi.org/10.1080/10412905.2012.703500,10.1080/10412905.2012.703500,"VOL. 24, 461-463 (Sep/Oct 2012)",Journal of Essential Oil Research,JEMloin2012aer
Essential Oil Composition of Myrcia laruotteana Camb.,"Maria Élida A. Stefanello, Armando C. Cervi, Alberto Wisniewski Jrc & Edésio L. Simionatto",https://doi.org/10.1080/10412905.2007.9699954,10.1080/10412905.2007.9699954,"VOL. 19, 466-467 (Sep/Oct 2007)",Journal of Essential Oil Research,JEMlabr2007Flo#JEMlabr2007Lea
Essential Oil Composition of Nepeta gloeocephala Rech. f. from Iran,"Javad Safaei-Ghomi, Abdolhamid Bamoniri, Mahboobeh Haghani & Hossein Batooli",https://doi.org/10.1080/10412905.2006.9699189,10.1080/10412905.2006.9699189,"VOL. 18, 635-637 (Nov/Dec 2006)",Journal of Essential Oil Research,JENglir2006Aer
Essential Oil Composition of Nepeta menthoides Boiss. et Bushe from Iran,M. M. Baiazandeh,https://doi.org/10.1080/10412905.2006.9699046,10.1080/10412905.2006.9699046,"VOL. 18, 244-145 (Mar/Apr 2006)",Journal of Essential Oil Research,JENmeir2006Aer
Essential Oil Composition of Nepeta pogonosperma Jamzad et Assadi from Iran,F. Sefidkon & A. Akbari-nia,https://doi.org/10.1080/10412905.2003.9698601,10.1080/10412905.2003.9698601,"VOL. 15, 327-328 (Sep/Oct 2003)",Journal of Essential Oil Research,JENpoir2003Aer
Essential Oil Composition of Ocimum basilicum L. and Ocimum minimum L. in Turkey,"Musa Ozcan, Jean-Clause Chalchat",https://doi.org/10.17221/3536-cjfs,10.17221/3536-cjfs,"VOL. 20, 223-228 (2002)",Czech Journal of Food Sciences,JEObatu2002Aer#JEOmitu2002Aer
Essential Oil Composition of Origanum majorana L. from Iran,M. M. Barazandeh,https://doi.org/10.1080/10412905.2001.9699616,10.1080/10412905.2001.9699616,"VOL. 13, 76-77 (Mar/Apr 2001)",Journal of Essential Oil Research,JEOmair2001Flo
Essential Oil Composition of Origanum vulgare L. ssp. vulgare from the Kumaon Himalayas,"Chitra Pande, C.S. Mathela",https://doi.org/10.1080/10412905.2000.9699561,10.1080/10412905.2000.9699561,"VOL. 12, 441-442 (July/Aug 2000)",Journal of Essential Oil Research,JEOvuin2000Lea
Essential Oil Composition of Pakistani Ageratum conyzoides L.,"M. Riaz, M. R. Khalid, F. M. Chaudhary",https://doi.org/10.1080/10412905.1995.9698584,10.1080/10412905.1995.9698584,"VOL. 7, 551-553 (Sep/Oct 1995)",Journal of Essential Oil Research,JEAcopa1995Who
